id,order_id,menu_item_id,qty,line_total_cents
139450,69790,5,1,485
139451,69790,5,1,485
139452,69791,1,2,930
139453,69791,32,1,0
139454,69792,31,1,0
139455,69792,34,2,0
139456,69793,23,1,650
139457,69793,33,1,0
139458,69794,21,1,625
139459,69794,24,1,650
139460,69795,1,1,465
139461,69796,8,1,600
139462,69796,15,1,580
139463,69796,8,2,1200
139464,69797,10,1,650
139465,69798,3,1,465
139466,69798,22,1,650
139467,69799,32,1,0
139468,69799,1,2,930
139469,69799,24,2,1300
139470,69800,30,1,0
139471,69801,32,1,0
139472,69802,3,1,465
139473,69802,6,1,485
139474,69803,27,1,695
139475,69803,22,2,1300
139476,69803,9,1,600
139477,69804,4,1,485
139478,69804,1,1,465
139479,69804,12,2,1250
139480,69805,33,1,0
139481,69806,22,2,1300
139482,69807,17,1,625
139483,69807,33,1,0
139484,69807,9,1,600
139485,69808,28,1,0
139486,69809,33,1,0
139487,69810,20,1,625
139488,69810,34,1,0
139489,69811,24,1,650
139490,69812,12,1,625
139491,69812,21,1,625
139492,69813,5,1,485
139493,69813,8,1,600
139494,69813,16,1,625
139495,69814,13,2,1160
139496,69814,15,2,1160
139497,69814,10,1,650
139498,69815,23,1,650
139499,69816,14,1,580
139500,69816,27,1,695
139501,69817,26,1,650
139502,69818,7,1,600
139503,69818,26,1,650
139504,69819,21,1,625
139505,69820,23,1,650
139506,69820,16,1,625
139507,69821,9,1,600
139508,69821,24,1,650
139509,69822,8,1,600
139510,69823,10,1,650
139511,69823,13,1,580
139512,69823,27,1,695
139513,69824,27,1,695
139514,69824,3,1,465
139515,69825,11,1,650
139516,69826,2,1,465
139517,69827,8,1,600
139518,69827,11,1,650
139519,69828,9,2,1200
139520,69828,23,1,650
139521,69828,7,1,600
139522,69829,20,2,1250
139523,69829,22,1,650
139524,69829,23,1,650
139525,69830,14,1,580
139526,69830,9,1,600
139527,69830,5,1,485
139528,69831,7,1,600
139529,69832,16,1,625
139530,69833,32,1,0
139531,69833,29,1,0
139532,69834,28,1,0
139533,69834,30,1,0
139534,69835,33,1,0
139535,69836,2,1,465
139536,69836,8,2,1200
139537,69836,7,1,600
139538,69837,15,1,580
139539,69837,4,1,485
139540,69838,16,2,1250
139541,69838,1,2,930
139542,69839,28,1,0
139543,69839,26,2,1300
139544,69840,24,1,650
139545,69840,32,1,0
139546,69841,10,1,650
139547,69841,14,1,580
139548,69842,25,2,1250
139549,69842,2,2,930
139550,69842,18,1,520
139551,69843,31,1,0
139552,69843,24,1,650
139553,69844,10,2,1300
139554,69844,30,1,0
139555,69845,11,1,650
139556,69846,1,1,465
139557,69847,4,1,485
139558,69847,14,1,580
139559,69847,32,1,0
139560,69848,17,2,1250
139561,69848,29,1,0
139562,69849,1,1,465
139563,69850,28,1,0
139564,69851,14,1,580
139565,69851,25,1,625
139566,69852,22,1,650
139567,69852,2,1,465
139568,69852,21,1,625
139569,69853,2,1,465
139570,69854,31,2,0
139571,69854,4,1,485
139572,69855,5,1,485
139573,69855,18,1,520
139574,69856,10,1,650
139575,69856,31,1,0
139576,69857,18,1,520
139577,69857,9,1,600
139578,69858,1,1,465
139579,69858,21,1,625
139580,69858,11,1,650
139581,69859,13,1,580
139582,69860,1,1,465
139583,69861,12,1,625
139584,69862,14,1,580
139585,69862,27,1,695
139586,69863,32,1,0
139587,69864,34,1,0
139588,69864,31,1,0
139589,69865,29,2,0
139590,69866,19,2,1160
139591,69866,20,1,625
139592,69866,4,1,485
139593,69867,3,1,465
139594,69867,34,1,0
139595,69867,4,1,485
139596,69868,29,1,0
139597,69869,20,1,625
139598,69870,6,1,485
139599,69871,27,1,695
139600,69872,3,1,465
139601,69872,26,1,650
139602,69872,24,1,650
139603,69873,18,1,520
139604,69874,11,1,650
139605,69874,19,1,580
139606,69874,20,1,625
139607,69875,29,1,0
139608,69875,17,1,625
139609,69876,31,1,0
139610,69876,31,2,0
139611,69876,10,1,650
139612,69877,8,1,600
139613,69877,32,2,0
139614,69877,20,1,625
139615,69878,2,1,465
139616,69879,29,1,0
139617,69880,1,1,465
139618,69880,15,1,580
139619,69881,13,1,580
139620,69882,31,1,0
139621,69882,32,1,0
139622,69882,23,2,1300
139623,69883,31,1,0
139624,69883,13,1,580
139625,69883,31,2,0
139626,69884,3,1,465
139627,69884,9,1,600
139628,69884,13,1,580
139629,69885,22,2,1300
139630,69885,18,1,520
139631,69886,11,1,650
139632,69886,7,1,600
139633,69887,17,1,625
139634,69888,30,2,0
139635,69888,26,1,650
139636,69889,24,1,650
139637,69889,30,1,0
139638,69890,32,2,0
139639,69891,20,1,625
139640,69891,9,1,600
139641,69891,12,1,625
139642,69892,2,1,465
139643,69892,21,1,625
139644,69893,7,1,600
139645,69893,2,1,465
139646,69893,31,2,0
139647,69894,27,1,695
139648,69894,12,1,625
139649,69894,8,1,600
139650,69895,15,1,580
139651,69895,15,1,580
139652,69895,30,1,0
139653,69896,31,1,0
139654,69896,14,1,580
139655,69897,3,1,465
139656,69897,2,1,465
139657,69897,3,1,465
139658,69898,20,1,625
139659,69898,26,1,650
139660,69899,18,1,520
139661,69899,10,1,650
139662,69899,24,1,650
139663,69900,29,1,0
139664,69901,25,1,625
139665,69901,13,1,580
139666,69901,27,1,695
139667,69902,16,1,625
139668,69903,12,1,625
139669,69903,3,1,465
139670,69904,23,1,650
139671,69905,8,1,600
139672,69905,5,1,485
139673,69906,31,2,0
139674,69906,8,1,600
139675,69907,32,1,0
139676,69907,15,1,580
139677,69907,14,1,580
139678,69908,26,1,650
139679,69908,15,1,580
139680,69909,4,1,485
139681,69909,17,1,625
139682,69909,23,1,650
139683,69910,13,1,580
139684,69911,15,1,580
139685,69912,20,1,625
139686,69912,25,1,625
139687,69912,26,1,650
139688,69913,4,1,485
139689,69914,21,1,625
139690,69914,8,1,600
139691,69915,3,1,465
139692,69915,22,1,650
139693,69915,17,2,1250
139694,69916,3,1,465
139695,69916,33,1,0
139696,69917,5,1,485
139697,69918,24,1,650
139698,69918,28,1,0
139699,69919,8,1,600
139700,69919,5,2,970
139701,69920,8,1,600
139702,69920,13,1,580
139703,69921,13,1,580
139704,69921,26,1,650
139705,69921,27,1,695
139706,69922,27,2,1390
139707,69922,3,1,465
139708,69922,17,1,625
139709,69923,11,2,1300
139710,69924,33,1,0
139711,69924,34,1,0
139712,69925,28,1,0
139713,69925,15,1,580
139714,69925,20,1,625
139715,69926,17,1,625
139716,69927,8,1,600
139717,69927,32,1,0
139718,69927,32,2,0
139719,69928,29,1,0
139720,69928,27,2,1390
139721,69929,18,1,520
139722,69929,21,1,625
139723,69930,9,1,600
139724,69930,29,1,0
139725,69930,31,1,0
139726,69931,13,1,580
139727,69931,11,1,650
139728,69931,11,1,650
139729,69932,26,1,650
139730,69932,8,1,600
139731,69933,7,1,600
139732,69934,29,1,0
139733,69934,16,1,625
139734,69935,17,1,625
139735,69935,32,1,0
139736,69936,27,1,695
139737,69937,10,1,650
139738,69937,12,1,625
139739,69938,11,1,650
139740,69938,1,1,465
139741,69938,15,1,580
139742,69939,25,1,625
139743,69940,4,1,485
139744,69941,9,1,600
139745,69941,17,1,625
139746,69941,22,1,650
139747,69942,24,1,650
139748,69942,25,1,625
139749,69943,3,1,465
139750,69944,7,1,600
139751,69944,22,1,650
139752,69944,14,1,580
139753,69945,6,1,485
139754,69945,15,1,580
139755,69945,18,1,520
139756,69946,28,1,0
139757,69946,18,1,520
139758,69947,26,1,650
139759,69947,4,1,485
139760,69948,1,1,465
139761,69948,22,1,650
139762,69949,16,1,625
139763,69950,22,1,650
139764,69950,27,2,1390
139765,69950,23,1,650
139766,69951,9,1,600
139767,69951,1,1,465
139768,69951,19,2,1160
139769,69952,23,1,650
139770,69952,16,1,625
139771,69953,13,1,580
139772,69953,8,1,600
139773,69953,17,1,625
139774,69954,23,1,650
139775,69954,9,1,600
139776,69955,1,2,930
139777,69955,6,1,485
139778,69955,29,1,0
139779,69956,10,1,650
139780,69957,23,1,650
139781,69957,26,1,650
139782,69957,19,1,580
139783,69958,15,1,580
139784,69958,24,1,650
139785,69958,9,2,1200
139786,69959,10,1,650
139787,69959,34,1,0
139788,69960,16,1,625
139789,69960,25,1,625
139790,69961,12,1,625
139791,69961,11,2,1300
139792,69961,20,1,625
139793,69962,9,1,600
139794,69962,3,1,465
139795,69962,16,1,625
139796,69963,20,1,625
139797,69963,1,1,465
139798,69964,20,1,625
139799,69964,18,1,520
139800,69964,30,1,0
139801,69965,3,2,930
139802,69965,7,1,600
139803,69966,22,1,650
139804,69966,30,1,0
139805,69967,32,1,0
139806,69967,18,1,520
139807,69967,9,1,600
139808,69968,12,1,625
139809,69968,34,1,0
139810,69969,25,1,625
139811,69970,34,1,0
139812,69970,12,1,625
139813,69971,15,1,580
139814,69971,12,1,625
139815,69971,28,1,0
139816,69972,33,1,0
139817,69972,4,1,485
139818,69973,16,1,625
139819,69973,26,2,1300
139820,69974,33,1,0
139821,69974,6,1,485
139822,69974,1,1,465
139823,69975,28,1,0
139824,69975,15,2,1160
139825,69976,2,1,465
139826,69976,29,2,0
139827,69977,6,1,485
139828,69977,23,1,650
139829,69977,27,1,695
139830,69978,13,1,580
139831,69979,10,1,650
139832,69979,3,1,465
139833,69980,33,1,0
139834,69981,17,1,625
139835,69981,4,2,970
139836,69981,30,1,0
139837,69982,17,1,625
139838,69983,3,1,465
139839,69983,31,1,0
139840,69984,7,2,1200
139841,69984,10,1,650
139842,69984,24,1,650
139843,69985,27,1,695
139844,69985,27,2,1390
139845,69985,18,1,520
139846,69986,23,1,650
139847,69987,21,1,625
139848,69988,2,1,465
139849,69988,13,1,580
139850,69988,6,1,485
139851,69989,30,2,0
139852,69989,31,1,0
139853,69990,2,1,465
139854,69991,28,1,0
139855,69991,5,1,485
139856,69992,18,1,520
139857,69992,31,2,0
139858,69992,16,2,1250
139859,69993,11,1,650
139860,69993,21,1,625
139861,69994,33,2,0
139862,69994,28,2,0
139863,69994,8,1,600
139864,69995,1,1,465
139865,69995,25,1,625
139866,69996,16,1,625
139867,69996,12,1,625
139868,69997,34,1,0
139869,69998,31,1,0
139870,69998,33,1,0
139871,69999,11,1,650
139872,69999,4,1,485
139873,69999,32,1,0
139874,70000,12,1,625
139875,70000,27,1,695
139876,70001,34,1,0
139877,70001,16,1,625
139878,70002,34,1,0
139879,70003,30,1,0
139880,70004,12,2,1250
139881,70004,26,1,650
139882,70005,2,1,465
139883,70005,19,1,580
139884,70006,20,1,625
139885,70006,29,2,0
139886,70007,10,1,650
139887,70008,14,2,1160
139888,70008,32,1,0
139889,70009,11,1,650
139890,70009,9,1,600
139891,70010,14,1,580
139892,70010,26,2,1300
139893,70011,13,1,580
139894,70012,3,1,465
139895,70013,22,2,1300
139896,70013,20,1,625
139897,70013,32,1,0
139898,70014,6,2,970
139899,70015,32,1,0
139900,70015,10,2,1300
139901,70016,7,1,600
139902,70016,26,1,650
139903,70016,18,1,520
139904,70017,23,1,650
139905,70017,8,1,600
139906,70017,14,1,580
139907,70018,7,1,600
139908,70018,15,1,580
139909,70018,8,1,600
139910,70019,30,1,0
139911,70019,12,1,625
139912,70020,12,1,625
139913,70020,4,1,485
139914,70021,14,1,580
139915,70021,5,1,485
139916,70022,10,1,650
139917,70023,31,1,0
139918,70023,6,1,485
139919,70023,4,1,485
139920,70024,23,1,650
139921,70025,26,1,650
139922,70025,27,1,695
139923,70025,13,1,580
139924,70026,6,2,970
139925,70026,4,1,485
139926,70026,8,1,600
139927,70027,6,1,485
139928,70027,13,1,580
139929,70028,23,1,650
139930,70028,34,1,0
139931,70029,5,1,485
139932,70029,4,1,485
139933,70029,6,1,485
139934,70030,3,1,465
139935,70030,32,1,0
139936,70030,24,2,1300
139937,70031,7,1,600
139938,70031,16,1,625
139939,70032,10,1,650
139940,70033,34,1,0
139941,70033,2,2,930
139942,70033,11,1,650
139943,70034,18,1,520
139944,70034,6,2,970
139945,70035,28,1,0
139946,70035,27,2,1390
139947,70036,24,1,650
139948,70037,12,1,625
139949,70037,11,1,650
139950,70037,22,1,650
139951,70038,23,1,650
139952,70038,33,1,0
139953,70039,27,1,695
139954,70040,7,1,600
139955,70040,13,1,580
139956,70041,30,1,0
139957,70041,3,1,465
139958,70042,20,1,625
139959,70042,1,1,465
139960,70043,29,1,0
139961,70043,15,2,1160
139962,70043,20,1,625
139963,70044,18,1,520
139964,70044,28,1,0
139965,70044,7,1,600
139966,70045,13,1,580
139967,70045,29,2,0
139968,70046,31,2,0
139969,70046,6,1,485
139970,70046,32,1,0
139971,70047,33,1,0
139972,70047,11,1,650
139973,70048,7,1,600
139974,70049,3,1,465
139975,70049,7,1,600
139976,70050,28,1,0
139977,70051,31,1,0
139978,70051,16,1,625
139979,70051,10,1,650
139980,70052,9,2,1200
139981,70052,13,1,580
139982,70052,5,1,485
139983,70053,15,1,580
139984,70053,20,1,625
139985,70054,12,1,625
139986,70055,7,1,600
139987,70055,18,1,520
139988,70055,2,2,930
139989,70056,10,1,650
139990,70056,34,1,0
139991,70056,16,1,625
139992,70057,16,1,625
139993,70057,14,1,580
139994,70058,3,1,465
139995,70058,12,1,625
139996,70058,24,1,650
139997,70059,6,1,485
139998,70059,29,1,0
139999,70059,8,1,600
140000,70060,14,1,580
140001,70060,6,1,485
140002,70061,7,1,600
140003,70061,29,1,0
140004,70062,1,1,465
140005,70062,11,1,650
140006,70063,18,2,1040
140007,70064,30,1,0
140008,70064,2,1,465
140009,70065,2,1,465
140010,70065,25,1,625
140011,70065,30,1,0
140012,70066,31,1,0
140013,70066,31,1,0
140014,70067,10,1,650
140015,70067,8,1,600
140016,70067,22,1,650
140017,70068,7,1,600
140018,70069,9,1,600
140019,70069,33,1,0
140020,70069,24,2,1300
140021,70070,12,1,625
140022,70070,29,2,0
140023,70070,5,1,485
140024,70071,28,2,0
140025,70071,17,1,625
140026,70071,6,1,485
140027,70072,7,1,600
140028,70073,27,1,695
140029,70073,18,2,1040
140030,70073,6,2,970
140031,70074,21,1,625
140032,70074,13,2,1160
140033,70074,17,1,625
140034,70075,17,1,625
140035,70075,21,1,625
140036,70075,31,1,0
140037,70076,18,1,520
140038,70076,16,1,625
140039,70077,16,1,625
140040,70077,19,1,580
140041,70078,30,1,0
140042,70079,21,1,625
140043,70079,16,1,625
140044,70080,9,1,600
140045,70080,24,1,650
140046,70080,27,1,695
140047,70081,7,1,600
140048,70081,4,1,485
140049,70081,32,1,0
140050,70082,29,1,0
140051,70082,13,1,580
140052,70083,20,1,625
140053,70083,30,1,0
140054,70083,31,1,0
140055,70084,32,1,0
140056,70084,29,1,0
140057,70085,3,2,930
140058,70085,23,1,650
140059,70086,21,1,625
140060,70086,32,1,0
140061,70087,8,1,600
140062,70087,23,1,650
140063,70088,17,1,625
140064,70088,31,1,0
140065,70088,31,1,0
140066,70089,8,1,600
140067,70090,26,1,650
140068,70090,28,2,0
140069,70091,24,1,650
140070,70091,28,1,0
140071,70091,22,1,650
140072,70092,1,1,465
140073,70092,27,1,695
140074,70092,31,1,0
140075,70093,33,1,0
140076,70093,20,1,625
140077,70094,17,2,1250
140078,70095,34,1,0
140079,70096,17,1,625
140080,70097,12,2,1250
140081,70097,19,1,580
140082,70098,22,1,650
140083,70098,14,1,580
140084,70099,19,1,580
140085,70099,18,2,1040
140086,70099,14,1,580
140087,70100,19,1,580
140088,70100,14,1,580
140089,70101,22,1,650
140090,70101,2,1,465
140091,70101,4,1,485
140092,70102,7,1,600
140093,70103,4,1,485
140094,70103,11,2,1300
140095,70104,21,1,625
140096,70104,16,1,625
140097,70105,11,1,650
140098,70105,6,1,485
140099,70105,24,1,650
140100,70106,31,1,0
140101,70107,31,1,0
140102,70107,24,1,650
140103,70107,20,1,625
140104,70108,16,1,625
140105,70108,12,1,625
140106,70108,13,1,580
140107,70109,22,1,650
140108,70110,11,1,650
140109,70111,34,1,0
140110,70111,17,2,1250
140111,70112,19,1,580
140112,70113,18,2,1040
140113,70113,19,1,580
140114,70114,13,2,1160
140115,70114,25,2,1250
140116,70114,7,1,600
140117,70115,5,2,970
140118,70115,3,1,465
140119,70116,18,1,520
140120,70116,31,1,0
140121,70116,26,1,650
140122,70117,13,1,580
140123,70117,23,2,1300
140124,70118,13,1,580
140125,70118,3,1,465
140126,70119,24,1,650
140127,70119,19,1,580
140128,70119,31,1,0
140129,70120,11,1,650
140130,70120,8,1,600
140131,70121,32,1,0
140132,70121,21,1,625
140133,70122,4,2,970
140134,70123,33,1,0
140135,70124,9,1,600
140136,70124,22,1,650
140137,70124,5,1,485
140138,70125,23,1,650
140139,70125,18,2,1040
140140,70126,27,1,695
140141,70126,34,1,0
140142,70126,32,1,0
140143,70127,14,1,580
140144,70128,11,1,650
140145,70129,27,2,1390
140146,70129,30,1,0
140147,70130,2,1,465
140148,70130,31,1,0
140149,70130,26,1,650
140150,70131,15,1,580
140151,70131,30,1,0
140152,70131,31,1,0
140153,70132,2,1,465
140154,70132,4,2,970
140155,70132,27,1,695
140156,70133,33,1,0
140157,70133,20,1,625
140158,70134,26,1,650
140159,70135,16,1,625
140160,70136,15,2,1160
140161,70136,29,1,0
140162,70137,15,1,580
140163,70138,11,1,650
140164,70138,15,1,580
140165,70139,31,1,0
140166,70139,28,1,0
140167,70139,33,1,0
140168,70140,17,1,625
140169,70140,24,1,650
140170,70140,33,1,0
140171,70141,25,1,625
140172,70141,15,1,580
140173,70142,17,1,625
140174,70142,19,2,1160
140175,70143,12,1,625
140176,70143,12,1,625
140177,70144,21,1,625
140178,70145,12,1,625
140179,70146,5,1,485
140180,70146,26,1,650
140181,70147,16,1,625
140182,70148,18,1,520
140183,70148,15,1,580
140184,70148,24,1,650
140185,70149,14,1,580
140186,70149,21,1,625
140187,70149,4,1,485
140188,70150,31,1,0
140189,70150,2,1,465
140190,70150,7,1,600
140191,70151,21,1,625
140192,70151,7,2,1200
140193,70152,1,1,465
140194,70152,7,1,600
140195,70153,29,1,0
140196,70153,14,1,580
140197,70154,10,1,650
140198,70154,15,1,580
140199,70154,23,1,650
140200,70155,19,1,580
140201,70156,14,2,1160
140202,70157,16,1,625
140203,70157,18,1,520
140204,70157,3,1,465
140205,70158,29,1,0
140206,70159,30,1,0
140207,70159,5,1,485
140208,70160,29,2,0
140209,70160,14,1,580
140210,70160,10,1,650
140211,70161,28,1,0
140212,70161,2,2,930
140213,70161,13,1,580
140214,70162,16,1,625
140215,70162,17,1,625
140216,70162,21,1,625
140217,70163,22,1,650
140218,70163,24,1,650
140219,70163,5,1,485
140220,70164,7,1,600
140221,70164,12,1,625
140222,70165,33,1,0
140223,70166,11,2,1300
140224,70166,1,1,465
140225,70166,8,1,600
140226,70167,16,1,625
140227,70167,34,1,0
140228,70168,19,1,580
140229,70168,8,1,600
140230,70168,4,2,970
140231,70169,34,2,0
140232,70169,2,1,465
140233,70170,7,1,600
140234,70170,12,1,625
140235,70171,4,1,485
140236,70171,13,1,580
140237,70172,10,1,650
140238,70172,1,1,465
140239,70173,12,1,625
140240,70173,20,2,1250
140241,70174,23,1,650
140242,70175,27,1,695
140243,70176,29,1,0
140244,70177,5,1,485
140245,70178,20,1,625
140246,70179,18,1,520
140247,70179,5,1,485
140248,70179,8,1,600
140249,70180,20,1,625
140250,70181,30,1,0
140251,70181,9,1,600
140252,70182,22,1,650
140253,70182,22,2,1300
140254,70183,27,1,695
140255,70184,27,1,695
140256,70184,29,1,0
140257,70184,19,1,580
140258,70185,10,2,1300
140259,70185,16,1,625
140260,70186,33,1,0
140261,70186,6,1,485
140262,70186,5,1,485
140263,70187,7,1,600
140264,70187,21,1,625
140265,70187,20,1,625
140266,70188,21,1,625
140267,70189,11,2,1300
140268,70189,2,1,465
140269,70190,26,1,650
140270,70191,18,2,1040
140271,70191,19,1,580
140272,70192,32,1,0
140273,70192,13,1,580
140274,70193,21,1,625
140275,70193,34,1,0
140276,70194,28,1,0
140277,70195,20,1,625
140278,70195,14,2,1160
140279,70196,29,2,0
140280,70197,12,1,625
140281,70197,23,1,650
140282,70197,18,2,1040
140283,70198,8,1,600
140284,70199,20,1,625
140285,70200,25,1,625
140286,70201,19,1,580
140287,70201,10,1,650
140288,70202,28,1,0
140289,70203,13,1,580
140290,70204,22,1,650
140291,70204,18,1,520
140292,70204,20,2,1250
140293,70205,32,1,0
140294,70205,11,1,650
140295,70205,30,1,0
140296,70206,20,1,625
140297,70206,31,1,0
140298,70206,31,1,0
140299,70207,9,1,600
140300,70207,8,1,600
140301,70207,25,1,625
140302,70208,28,1,0
140303,70209,5,1,485
140304,70209,27,1,695
140305,70209,6,2,970
140306,70210,24,1,650
140307,70210,9,1,600
140308,70211,27,2,1390
140309,70212,34,1,0
140310,70212,5,1,485
140311,70212,7,1,600
140312,70213,29,1,0
140313,70213,10,2,1300
140314,70213,32,1,0
140315,70214,12,2,1250
140316,70214,29,2,0
140317,70215,25,1,625
140318,70216,18,2,1040
140319,70217,31,1,0
140320,70218,23,2,1300
140321,70219,19,1,580
140322,70219,9,1,600
140323,70219,12,1,625
140324,70220,20,1,625
140325,70221,30,1,0
140326,70221,7,2,1200
140327,70222,15,1,580
140328,70222,29,2,0
140329,70222,23,1,650
140330,70223,29,1,0
140331,70224,7,1,600
140332,70225,34,2,0
140333,70226,20,2,1250
140334,70226,12,1,625
140335,70227,22,1,650
140336,70228,1,1,465
140337,70228,6,1,485
140338,70229,20,1,625
140339,70230,27,1,695
140340,70231,32,2,0
140341,70231,18,1,520
140342,70231,17,1,625
140343,70232,15,1,580
140344,70233,5,1,485
140345,70234,10,1,650
140346,70234,17,1,625
140347,70234,33,1,0
140348,70235,20,1,625
140349,70236,24,2,1300
140350,70236,12,1,625
140351,70236,24,1,650
140352,70237,22,1,650
140353,70237,25,1,625
140354,70238,9,2,1200
140355,70238,4,1,485
140356,70238,6,1,485
140357,70239,18,1,520
140358,70240,10,1,650
140359,70240,10,1,650
140360,70240,34,1,0
140361,70241,27,1,695
140362,70241,31,1,0
140363,70242,21,1,625
140364,70243,18,1,520
140365,70244,13,1,580
140366,70244,24,1,650
140367,70244,24,1,650
140368,70245,29,1,0
140369,70245,13,1,580
140370,70245,12,1,625
140371,70246,8,1,600
140372,70247,33,1,0
140373,70248,11,2,1300
140374,70249,22,1,650
140375,70250,17,2,1250
140376,70250,29,1,0
140377,70251,24,1,650
140378,70252,3,1,465
140379,70252,29,1,0
140380,70253,28,1,0
140381,70253,11,2,1300
140382,70253,8,1,600
140383,70254,33,2,0
140384,70254,30,2,0
140385,70254,1,1,465
140386,70255,22,1,650
140387,70255,20,1,625
140388,70255,7,2,1200
140389,70256,33,1,0
140390,70256,9,1,600
140391,70256,7,1,600
140392,70257,9,1,600
140393,70257,19,1,580
140394,70258,8,1,600
140395,70258,30,1,0
140396,70259,23,2,1300
140397,70260,28,1,0
140398,70260,2,1,465
140399,70260,19,2,1160
140400,70261,17,2,1250
140401,70262,7,2,1200
140402,70262,5,1,485
140403,70263,28,1,0
140404,70264,32,2,0
140405,70264,28,2,0
140406,70264,13,1,580
140407,70265,31,1,0
140408,70265,16,1,625
140409,70265,25,1,625
140410,70266,22,1,650
140411,70266,29,1,0
140412,70267,31,1,0
140413,70267,15,1,580
140414,70267,11,1,650
140415,70268,4,1,485
140416,70268,1,1,465
140417,70268,4,1,485
140418,70269,20,1,625
140419,70269,4,1,485
140420,70269,32,1,0
140421,70270,8,1,600
140422,70270,14,1,580
140423,70271,8,1,600
140424,70272,24,1,650
140425,70273,6,1,485
140426,70273,12,2,1250
140427,70274,30,2,0
140428,70274,8,1,600
140429,70274,24,1,650
140430,70275,5,1,485
140431,70275,19,1,580
140432,70275,18,1,520
140433,70276,34,1,0
140434,70276,20,1,625
140435,70277,3,1,465
140436,70277,29,1,0
140437,70277,25,1,625
140438,70278,1,1,465
140439,70278,23,1,650
140440,70278,34,2,0
140441,70279,15,1,580
140442,70280,8,2,1200
140443,70281,1,1,465
140444,70281,20,1,625
140445,70282,5,1,485
140446,70282,7,1,600
140447,70283,22,1,650
140448,70284,12,2,1250
140449,70284,16,2,1250
140450,70284,27,1,695
140451,70285,9,1,600
140452,70285,5,1,485
140453,70285,4,2,970
140454,70286,6,1,485
140455,70286,15,2,1160
140456,70287,29,1,0
140457,70288,22,1,650
140458,70288,4,1,485
140459,70289,11,1,650
140460,70289,10,1,650
140461,70290,14,1,580
140462,70290,6,2,970
140463,70290,20,1,625
140464,70291,27,2,1390
140465,70291,33,1,0
140466,70291,23,1,650
140467,70292,3,1,465
140468,70293,13,1,580
140469,70294,8,2,1200
140470,70295,2,2,930
140471,70295,22,2,1300
140472,70296,33,1,0
140473,70297,16,1,625
140474,70298,26,1,650
140475,70299,7,2,1200
140476,70300,34,2,0
140477,70300,10,1,650
140478,70300,14,1,580
140479,70301,21,1,625
140480,70302,20,1,625
140481,70302,33,1,0
140482,70303,22,1,650
140483,70303,17,1,625
140484,70304,3,2,930
140485,70304,34,1,0
140486,70304,32,1,0
140487,70305,7,2,1200
140488,70306,4,1,485
140489,70306,7,1,600
140490,70307,5,1,485
140491,70307,20,1,625
140492,70307,33,1,0
140493,70308,25,1,625
140494,70309,8,1,600
140495,70309,1,2,930
140496,70310,3,1,465
140497,70311,23,1,650
140498,70311,30,2,0
140499,70312,29,1,0
140500,70312,19,1,580
140501,70313,1,1,465
140502,70313,31,1,0
140503,70313,19,1,580
140504,70314,12,1,625
140505,70314,25,1,625
140506,70314,17,1,625
140507,70315,26,1,650
140508,70315,8,1,600
140509,70315,31,1,0
140510,70316,32,2,0
140511,70316,5,1,485
140512,70316,13,1,580
140513,70317,21,1,625
140514,70317,6,1,485
140515,70318,25,2,1250
140516,70318,17,1,625
140517,70318,24,1,650
140518,70319,31,1,0
140519,70319,8,1,600
140520,70319,27,1,695
140521,70320,9,1,600
140522,70320,34,1,0
140523,70321,33,2,0
140524,70321,27,1,695
140525,70322,6,1,485
140526,70323,4,2,970
140527,70323,20,2,1250
140528,70324,13,1,580
140529,70325,29,1,0
140530,70325,19,1,580
140531,70325,32,1,0
140532,70326,20,1,625
140533,70327,27,1,695
140534,70328,5,1,485
140535,70329,29,1,0
140536,70329,19,1,580
140537,70330,27,1,695
140538,70330,27,1,695
140539,70330,27,2,1390
140540,70331,10,1,650
140541,70332,9,2,1200
140542,70333,3,1,465
140543,70333,20,1,625
140544,70334,24,1,650
140545,70334,24,1,650
140546,70335,23,2,1300
140547,70335,9,2,1200
140548,70336,1,1,465
140549,70336,3,2,930
140550,70337,7,1,600
140551,70337,34,1,0
140552,70338,18,1,520
140553,70338,17,1,625
140554,70338,13,2,1160
140555,70339,19,1,580
140556,70339,32,2,0
140557,70340,12,1,625
140558,70340,27,1,695
140559,70340,17,1,625
140560,70341,12,1,625
140561,70342,34,1,0
140562,70343,14,1,580
140563,70343,17,2,1250
140564,70344,2,1,465
140565,70344,10,1,650
140566,70345,17,1,625
140567,70346,27,1,695
140568,70347,26,1,650
140569,70347,1,1,465
140570,70348,21,1,625
140571,70348,12,1,625
140572,70348,10,1,650
140573,70349,16,1,625
140574,70349,24,1,650
140575,70349,4,1,485
140576,70350,12,1,625
140577,70350,23,1,650
140578,70350,16,1,625
140579,70351,18,2,1040
140580,70352,24,1,650
140581,70352,15,1,580
140582,70352,20,1,625
140583,70353,24,2,1300
140584,70354,32,1,0
140585,70354,8,1,600
140586,70355,12,2,1250
140587,70355,17,1,625
140588,70355,6,1,485
140589,70356,1,1,465
140590,70356,17,1,625
140591,70356,31,1,0
140592,70357,9,1,600
140593,70357,21,1,625
140594,70358,2,1,465
140595,70359,32,1,0
140596,70359,1,1,465
140597,70360,16,1,625
140598,70361,15,1,580
140599,70362,28,1,0
140600,70362,27,1,695
140601,70362,22,2,1300
140602,70363,19,1,580
140603,70363,20,2,1250
140604,70364,34,1,0
