id,employee_id,customer_id,status,subtotal_cents,tax_cents,total_cents,created_at
88858,6,22,1,1085,68,1153,2025-09-02T10:55:24
88859,6,33,1,1275,80,1355,2025-09-02T10:47:11
88860,6,12,1,650,41,691,2025-09-02T10:53:56
88861,4,5,1,0,0,0,2025-09-02T10:56:34
88862,5,17,1,1100,69,1169,2025-09-02T11:01:40
88863,10,30,1,465,29,494,2025-09-02T11:14:42
88864,1,35,1,1250,78,1328,2025-09-02T11:22:46
88865,9,19,1,2410,151,2561,2025-09-02T11:05:22
88866,3,23,1,625,39,664,2025-09-02T11:08:01
88867,6,34,1,1200,75,1275,2025-09-02T11:31:50
88868,8,37,1,2245,140,2385,2025-09-02T11:55:11
88869,8,18,1,0,0,0,2025-09-02T11:38:34
88870,7,24,1,600,38,638,2025-09-02T11:01:01
88871,10,6,1,2430,152,2582,2025-09-02T11:56:13
88872,8,50,1,650,41,691,2025-09-02T11:34:29
88873,2,24,1,0,0,0,2025-09-02T11:46:09
88874,10,36,1,580,36,616,2025-09-02T11:39:28
88875,5,35,1,1945,122,2067,2025-09-02T11:46:22
88876,5,39,1,695,43,738,2025-09-02T11:50:51
88877,3,33,1,650,41,691,2025-09-02T11:08:34
88878,2,42,1,580,36,616,2025-09-02T12:07:29
88879,7,39,1,1250,78,1328,2025-09-02T12:01:03
88880,1,40,1,1875,117,1992,2025-09-02T12:51:43
88881,4,40,1,1580,99,1679,2025-09-02T12:05:49
88882,4,4,1,1300,81,1381,2025-09-02T12:01:31
88883,2,9,1,1170,73,1243,2025-09-02T12:47:05
88884,5,15,1,520,32,552,2025-09-02T12:38:22
88885,3,26,1,465,29,494,2025-09-02T12:50:04
88886,6,39,1,950,59,1009,2025-09-02T12:47:06
88887,1,1,1,0,0,0,2025-09-02T12:02:34
88888,8,7,1,1390,87,1477,2025-09-02T12:45:55
88889,1,25,1,465,29,494,2025-09-02T12:54:38
88890,4,9,1,520,32,552,2025-09-02T12:22:52
88891,6,35,1,465,29,494,2025-09-02T12:42:58
88892,5,49,1,1690,106,1796,2025-09-02T12:42:43
88893,5,43,1,650,41,691,2025-09-02T12:48:22
88894,5,26,1,2570,161,2731,2025-09-02T12:12:12
88895,7,18,1,600,38,638,2025-09-02T12:58:49
88896,2,49,1,650,41,691,2025-09-02T12:13:32
88897,6,6,1,650,41,691,2025-09-02T13:25:44
88898,9,44,1,580,36,616,2025-09-02T13:56:51
88899,9,27,1,465,29,494,2025-09-02T13:36:26
88900,4,50,1,1250,78,1328,2025-09-02T13:42:49
88901,5,10,1,650,41,691,2025-09-02T13:16:51
88902,3,9,1,1945,122,2067,2025-09-02T13:09:57
88903,7,21,1,1115,70,1185,2025-09-02T13:40:07
88904,9,48,1,625,39,664,2025-09-02T13:02:10
88905,8,47,1,1230,77,1307,2025-09-02T13:58:51
88906,6,3,1,1815,113,1928,2025-09-02T13:38:26
88907,1,31,1,1620,101,1721,2025-09-02T13:28:47
88908,5,29,1,1925,120,2045,2025-09-02T13:40:31
88909,2,3,1,0,0,0,2025-09-02T13:24:34
88910,7,43,1,465,29,494,2025-09-02T13:09:37
88911,4,18,1,520,32,552,2025-09-02T13:20:29
88912,3,41,1,1225,77,1302,2025-09-02T13:02:14
88913,8,42,1,1230,77,1307,2025-09-02T14:11:46
88914,6,5,1,1695,106,1801,2025-09-02T14:51:00
88915,3,13,1,2205,138,2343,2025-09-02T14:21:04
88916,9,24,1,1785,112,1897,2025-09-02T14:22:05
88917,10,34,1,465,29,494,2025-09-02T14:40:52
88918,4,40,1,0,0,0,2025-09-02T14:07:03
88919,8,6,1,1320,82,1402,2025-09-02T14:34:24
88920,10,39,1,1275,80,1355,2025-09-02T14:09:12
88921,8,21,1,1900,119,2019,2025-09-02T14:02:12
88922,1,9,1,600,38,638,2025-09-02T14:18:33
88923,10,37,1,1230,77,1307,2025-09-02T14:29:23
88924,3,2,1,1395,87,1482,2025-09-02T14:18:52
88925,2,33,1,625,39,664,2025-09-02T15:40:40
88926,8,45,1,1620,101,1721,2025-09-02T15:39:51
88927,1,7,1,1230,77,1307,2025-09-02T15:00:30
88928,4,17,1,2550,159,2709,2025-09-02T15:51:40
88929,4,2,1,580,36,616,2025-09-02T15:28:27
88930,10,12,1,1250,78,1328,2025-09-02T15:44:39
88931,2,28,1,0,0,0,2025-09-02T15:59:38
88932,10,39,1,465,29,494,2025-09-02T15:02:40
88933,2,37,1,1805,113,1918,2025-09-02T15:25:13
88934,7,42,1,600,38,638,2025-09-02T15:31:18
88935,7,4,1,650,41,691,2025-09-02T15:21:30
88936,9,38,1,1850,116,1966,2025-09-02T15:39:48
88937,6,46,1,625,39,664,2025-09-02T15:18:25
88938,4,20,1,2245,140,2385,2025-09-02T15:25:22
88939,4,10,1,625,39,664,2025-09-02T16:33:53
88940,2,2,1,0,0,0,2025-09-02T16:59:35
88941,8,6,1,1300,81,1381,2025-09-02T16:56:11
88942,4,41,1,580,36,616,2025-09-02T16:54:27
88943,1,29,1,465,29,494,2025-09-02T16:14:29
88944,10,44,1,1275,80,1355,2025-09-02T16:37:40
88945,1,8,1,1250,78,1328,2025-09-02T16:12:08
88946,4,8,1,485,30,515,2025-09-02T16:58:39
88947,4,45,1,930,58,988,2025-09-02T16:45:46
88948,4,34,1,580,36,616,2025-09-02T16:12:49
88949,5,21,1,465,29,494,2025-09-02T16:31:06
88950,6,12,1,1090,68,1158,2025-09-02T16:43:51
88951,8,29,1,625,39,664,2025-09-02T17:07:07
88952,6,11,1,650,41,691,2025-09-02T17:13:47
88953,1,30,1,650,41,691,2025-09-02T17:28:05
88954,6,49,1,1830,114,1944,2025-09-02T17:40:28
88955,4,30,1,1275,80,1355,2025-09-02T17:31:09
88956,1,29,1,1120,70,1190,2025-09-02T17:14:02
88957,2,2,1,2245,140,2385,2025-09-02T17:49:54
88958,6,4,1,1275,80,1355,2025-09-02T17:58:25
88959,5,45,1,650,41,691,2025-09-02T17:56:08
88960,5,15,1,520,32,552,2025-09-02T17:29:19
88961,8,46,1,1100,69,1169,2025-09-02T17:39:08
88962,8,12,1,1205,75,1280,2025-09-02T17:29:14
88963,10,7,1,1045,65,1110,2025-09-02T18:06:13
88964,8,47,1,695,43,738,2025-09-02T18:32:13
88965,10,4,1,485,30,515,2025-09-02T18:23:43
88966,1,21,1,465,29,494,2025-09-02T18:43:58
88967,1,30,1,600,38,638,2025-09-02T18:19:35
88968,2,19,1,465,29,494,2025-09-02T18:31:49
88969,7,41,1,1205,75,1280,2025-09-02T18:48:51
88970,9,16,1,485,30,515,2025-09-02T18:39:50
88971,6,6,1,2150,134,2284,2025-09-02T19:42:05
88972,5,19,1,650,41,691,2025-09-02T19:21:08
88973,3,20,1,2015,126,2141,2025-09-02T19:31:10
88974,3,39,1,1275,80,1355,2025-09-02T19:42:29
88975,10,47,1,1670,104,1774,2025-09-02T19:24:02
88976,3,18,1,485,30,515,2025-09-02T19:53:56
88977,10,16,1,625,39,664,2025-09-02T19:39:18
88978,8,32,1,1875,117,1992,2025-09-02T19:51:40
88979,10,12,1,1690,106,1796,2025-09-02T20:34:28
88980,8,10,1,970,61,1031,2025-09-02T20:41:22
88981,8,31,1,650,41,691,2025-09-02T20:55:39
88982,6,45,1,1135,71,1206,2025-09-02T20:43:55
88983,8,28,1,1555,97,1652,2025-09-02T20:21:41
88984,7,25,1,0,0,0,2025-09-02T20:33:34
88985,1,11,1,1715,107,1822,2025-09-02T20:08:37
88986,5,28,1,1160,72,1232,2025-09-02T20:22:49
88987,3,20,1,1135,71,1206,2025-09-02T20:50:53
88988,1,23,1,2320,145,2465,2025-09-02T21:49:28
88989,10,2,1,465,29,494,2025-09-02T21:09:10
88990,2,21,1,600,38,638,2025-09-02T21:30:58
88991,3,11,1,1200,75,1275,2025-09-02T21:11:13
88992,5,46,1,1300,81,1381,2025-09-02T22:59:19
88993,10,32,1,1275,80,1355,2025-09-02T22:42:31
88994,5,29,1,625,39,664,2025-09-02T22:25:53
88995,7,34,1,1090,68,1158,2025-09-02T22:29:01
88996,10,50,1,1180,74,1254,2025-09-02T23:53:05
88997,4,9,1,465,29,494,2025-09-02T23:12:34
88998,9,9,1,1740,109,1849,2025-09-02T23:46:23
88999,7,26,1,1205,75,1280,2025-09-03T00:45:39
89000,5,42,1,625,39,664,2025-09-03T00:50:28
89001,3,18,1,625,39,664,2025-09-03T00:50:13
89002,5,22,1,1900,119,2019,2025-09-03T01:35:56
89003,3,9,1,1275,80,1355,2025-09-03T01:50:29
89004,2,36,1,1850,116,1966,2025-09-03T01:44:02
89005,1,35,1,1275,80,1355,2025-09-03T02:43:27
89006,2,5,1,2315,145,2460,2025-09-03T02:11:37
89007,4,41,1,650,41,691,2025-09-03T02:37:19
89008,9,20,1,2040,128,2168,2025-09-03T03:01:51
89009,8,17,1,930,58,988,2025-09-03T03:26:10
89010,6,41,1,1875,117,1992,2025-09-03T03:56:44
89011,9,37,1,970,61,1031,2025-09-03T03:54:38
89012,4,40,1,2470,154,2624,2025-09-03T04:42:23
89013,9,31,1,1250,78,1328,2025-09-03T04:11:56
89014,8,34,1,1275,80,1355,2025-09-03T04:27:27
89015,1,33,1,1250,78,1328,2025-09-03T05:16:27
89016,9,30,1,465,29,494,2025-09-03T05:07:02
89017,2,27,1,625,39,664,2025-09-03T05:42:18
89018,8,15,1,650,41,691,2025-09-03T05:00:43
89019,8,49,1,650,41,691,2025-09-03T06:53:27
89020,10,11,1,1135,71,1206,2025-09-03T06:04:54
89021,4,29,1,1300,81,1381,2025-09-03T06:45:04
89022,6,2,1,1670,104,1774,2025-09-03T06:49:00
89023,5,11,1,1785,112,1897,2025-09-03T07:04:26
89024,10,34,1,1300,81,1381,2025-09-03T07:49:26
89025,5,41,1,1230,77,1307,2025-09-03T07:10:58
89026,8,33,1,1225,77,1302,2025-09-03T07:14:08
89027,10,45,1,2220,139,2359,2025-09-03T07:55:09
89028,4,41,1,0,0,0,2025-09-03T07:30:14
89029,2,23,1,465,29,494,2025-09-03T07:41:17
89030,2,31,1,2475,155,2630,2025-09-03T07:54:19
89031,8,50,1,1900,119,2019,2025-09-03T07:05:17
89032,5,16,1,0,0,0,2025-09-03T07:34:02
89033,1,9,1,485,30,515,2025-09-03T08:55:43
89034,3,34,1,650,41,691,2025-09-03T08:47:42
89035,9,46,1,1950,122,2072,2025-09-03T08:53:38
89036,4,16,1,1715,107,1822,2025-09-03T08:45:20
89037,6,22,1,580,36,616,2025-09-03T08:33:35
89038,5,47,1,1685,105,1790,2025-09-03T08:03:32
89039,6,17,1,970,61,1031,2025-09-03T08:42:22
89040,4,7,1,1180,74,1254,2025-09-03T08:04:01
89041,10,1,1,695,43,738,2025-09-03T08:42:33
89042,2,26,1,625,39,664,2025-09-03T08:01:26
89043,10,2,1,1225,77,1302,2025-09-03T08:31:57
89044,6,20,1,2205,138,2343,2025-09-03T08:31:20
89045,7,25,1,485,30,515,2025-09-03T09:52:41
89046,8,28,1,1250,78,1328,2025-09-03T09:23:13
89047,5,10,1,650,41,691,2025-09-03T09:47:58
89048,2,12,1,0,0,0,2025-09-03T09:39:52
89049,7,13,1,465,29,494,2025-09-03T09:00:13
89050,5,3,1,465,29,494,2025-09-03T09:09:33
89051,7,28,1,1715,107,1822,2025-09-03T09:17:14
89052,9,27,1,1900,119,2019,2025-09-03T09:02:16
89053,10,49,1,465,29,494,2025-09-03T09:29:38
89054,1,22,1,580,36,616,2025-09-03T09:19:47
89055,6,44,1,2865,179,3044,2025-09-03T10:35:54
89056,5,38,1,695,43,738,2025-09-03T10:25:53
89057,2,30,1,1575,98,1673,2025-09-03T10:20:34
89058,2,10,1,2550,159,2709,2025-09-03T10:45:07
89059,8,2,1,1810,113,1923,2025-09-03T10:11:38
89060,2,23,1,0,0,0,2025-09-03T10:24:10
89061,2,23,1,1320,82,1402,2025-09-03T10:49:38
89062,1,32,1,1275,80,1355,2025-09-03T10:23:16
89063,10,47,1,650,41,691,2025-09-03T10:28:07
89064,3,41,1,600,38,638,2025-09-03T10:12:21
89065,2,4,1,1110,69,1179,2025-09-03T10:07:13
89066,2,24,1,1645,103,1748,2025-09-03T10:33:47
89067,4,10,1,1205,75,1280,2025-09-03T10:56:23
89068,6,17,1,465,29,494,2025-09-03T10:09:33
89069,1,39,1,1765,110,1875,2025-09-03T10:52:43
89070,2,30,1,2410,151,2561,2025-09-03T10:09:34
89071,8,19,1,1120,70,1190,2025-09-03T11:16:49
89072,8,22,1,1160,72,1232,2025-09-03T11:46:05
89073,5,1,1,465,29,494,2025-09-03T11:03:35
89074,7,42,1,1135,71,1206,2025-09-03T11:02:43
89075,8,31,1,625,39,664,2025-09-03T11:27:01
89076,10,28,1,600,38,638,2025-09-03T11:29:43
89077,5,19,1,465,29,494,2025-09-03T11:19:02
89078,5,5,1,2180,136,2316,2025-09-03T11:47:46
89079,9,39,1,1110,69,1179,2025-09-03T11:23:28
89080,10,21,1,650,41,691,2025-09-03T11:10:50
89081,1,9,1,1250,78,1328,2025-09-03T11:11:25
89082,10,12,1,1780,111,1891,2025-09-03T11:14:36
89083,8,45,1,2500,156,2656,2025-09-03T11:08:06
89084,4,50,1,520,32,552,2025-09-03T11:42:01
89085,8,26,1,2335,146,2481,2025-09-03T11:45:12
89086,2,15,1,695,43,738,2025-09-03T11:13:34
89087,2,5,1,625,39,664,2025-09-03T11:31:32
89088,4,31,1,465,29,494,2025-09-03T12:14:26
89089,2,49,1,1180,74,1254,2025-09-03T12:25:11
89090,6,37,1,970,61,1031,2025-09-03T12:29:39
89091,1,20,1,650,41,691,2025-09-03T12:19:30
89092,2,4,1,1170,73,1243,2025-09-03T12:05:04
89093,2,30,1,625,39,664,2025-09-03T12:32:36
89094,9,22,1,1230,77,1307,2025-09-03T12:08:35
89095,5,12,1,650,41,691,2025-09-03T12:58:30
89096,9,30,1,650,41,691,2025-09-03T12:53:15
89097,4,49,1,1740,109,1849,2025-09-03T12:05:55
89098,1,5,1,1160,72,1232,2025-09-03T12:51:04
89099,2,34,1,650,41,691,2025-09-03T12:44:01
89100,8,38,1,625,39,664,2025-09-03T12:08:34
89101,3,41,1,1745,109,1854,2025-09-03T12:37:34
89102,4,18,1,1250,78,1328,2025-09-03T12:17:55
89103,6,23,1,0,0,0,2025-09-03T12:41:33
89104,4,17,1,580,36,616,2025-09-03T12:20:15
89105,8,11,1,625,39,664,2025-09-03T12:35:22
89106,5,5,1,1090,68,1158,2025-09-03T12:42:00
89107,5,35,1,485,30,515,2025-09-03T13:39:12
89108,4,20,1,1455,91,1546,2025-09-03T13:15:35
89109,3,38,1,485,30,515,2025-09-03T13:41:46
89110,3,27,1,1250,78,1328,2025-09-03T13:10:59
89111,5,37,1,1900,119,2019,2025-09-03T13:23:14
89112,8,20,1,650,41,691,2025-09-03T13:35:24
89113,6,6,1,0,0,0,2025-09-03T13:36:03
89114,8,1,1,0,0,0,2025-09-03T13:10:51
89115,4,9,1,2415,151,2566,2025-09-03T13:22:46
89116,2,17,1,1180,74,1254,2025-09-03T13:15:44
89117,5,41,1,600,38,638,2025-09-03T13:16:37
89118,8,7,1,2020,126,2146,2025-09-03T13:39:26
89119,6,15,1,580,36,616,2025-09-03T13:51:37
89120,7,48,1,580,36,616,2025-09-03T13:01:25
89121,4,31,1,1740,109,1849,2025-09-03T13:34:34
89122,7,13,1,520,32,552,2025-09-03T13:02:39
89123,7,36,1,1135,71,1206,2025-09-03T14:14:27
89124,1,45,1,600,38,638,2025-09-03T14:38:27
89125,8,42,1,2395,150,2545,2025-09-03T14:23:07
89126,9,26,1,650,41,691,2025-09-03T14:25:11
89127,2,3,1,1900,119,2019,2025-09-03T14:46:55
89128,8,35,1,0,0,0,2025-09-03T14:08:23
89129,5,14,1,650,41,691,2025-09-03T14:26:42
89130,10,18,1,1135,71,1206,2025-09-03T14:09:17
89131,4,49,1,1065,67,1132,2025-09-03T14:17:02
89132,1,1,1,0,0,0,2025-09-03T14:51:45
89133,10,32,1,485,30,515,2025-09-03T14:01:12
89134,7,45,1,465,29,494,2025-09-03T14:19:22
89135,9,1,1,1665,104,1769,2025-09-03T15:12:41
89136,8,40,1,1810,113,1923,2025-09-03T15:21:37
89137,4,17,1,1160,72,1232,2025-09-03T15:43:00
89138,4,26,1,985,62,1047,2025-09-03T15:06:38
89139,1,20,1,650,41,691,2025-09-03T15:59:50
89140,2,29,1,600,38,638,2025-09-03T15:19:36
89141,9,7,1,1065,67,1132,2025-09-03T15:56:56
89142,9,38,1,600,38,638,2025-09-03T15:43:22
89143,2,4,1,1250,78,1328,2025-09-03T15:17:48
89144,4,20,1,650,41,691,2025-09-03T15:16:14
89145,10,32,1,600,38,638,2025-09-03T15:16:39
89146,1,37,1,625,39,664,2025-09-03T15:59:41
89147,8,1,1,650,41,691,2025-09-03T16:08:24
89148,1,1,1,1860,116,1976,2025-09-03T16:52:55
89149,7,6,1,580,36,616,2025-09-03T16:36:50
89150,10,39,1,650,41,691,2025-09-03T16:38:35
89151,6,33,1,0,0,0,2025-09-03T16:09:13
89152,3,40,1,465,29,494,2025-09-03T16:05:27
89153,8,49,1,465,29,494,2025-09-03T16:46:29
89154,10,24,1,1275,80,1355,2025-09-03T16:10:59
89155,5,44,1,520,32,552,2025-09-03T16:35:51
89156,8,18,1,2315,145,2460,2025-09-03T16:55:46
89157,5,14,1,625,39,664,2025-09-03T16:36:26
89158,3,24,1,950,59,1009,2025-09-03T16:39:14
89159,3,34,1,1250,78,1328,2025-09-03T17:40:15
89160,4,20,1,1880,118,1998,2025-09-03T17:02:38
89161,1,14,1,2360,148,2508,2025-09-03T17:23:20
89162,10,15,1,695,43,738,2025-09-03T17:14:52
89163,7,5,1,1160,72,1232,2025-09-03T17:31:01
89164,3,28,1,2600,162,2762,2025-09-03T17:03:37
89165,4,14,1,1045,65,1110,2025-09-03T17:26:27
89166,10,22,1,1825,114,1939,2025-09-03T17:48:36
89167,10,13,1,625,39,664,2025-09-03T17:45:21
89168,5,17,1,1855,116,1971,2025-09-03T17:52:28
89169,6,24,1,1510,94,1604,2025-09-03T17:18:15
89170,7,41,1,1875,117,1992,2025-09-03T17:29:16
89171,7,21,1,1510,94,1604,2025-09-03T18:18:41
89172,10,14,1,0,0,0,2025-09-03T18:12:37
89173,7,34,1,1045,65,1110,2025-09-03T18:14:26
89174,7,28,1,625,39,664,2025-09-03T18:32:36
89175,1,41,1,650,41,691,2025-09-03T18:06:35
89176,2,7,1,0,0,0,2025-09-03T18:58:05
89177,8,29,1,1040,65,1105,2025-09-03T18:12:50
89178,10,48,1,1665,104,1769,2025-09-03T18:38:32
89179,5,39,1,1665,104,1769,2025-09-03T19:27:04
89180,2,47,1,1250,78,1328,2025-09-03T19:33:36
89181,5,49,1,1320,82,1402,2025-09-03T19:33:36
89182,3,49,1,580,36,616,2025-09-03T19:43:14
89183,5,9,1,580,36,616,2025-09-03T19:15:24
89184,2,40,1,625,39,664,2025-09-03T19:15:36
89185,5,45,1,1250,78,1328,2025-09-03T19:15:35
89186,8,14,1,465,29,494,2025-09-03T19:05:30
89187,9,15,1,2015,126,2141,2025-09-03T19:50:45
89188,10,22,1,580,36,616,2025-09-03T19:22:13
89189,9,4,1,970,61,1031,2025-09-03T19:15:58
89190,5,1,1,1205,75,1280,2025-09-03T20:59:38
89191,2,47,1,485,30,515,2025-09-03T20:04:16
89192,4,15,1,580,36,616,2025-09-03T20:42:43
89193,7,15,1,485,30,515,2025-09-03T20:05:17
89194,8,15,1,650,41,691,2025-09-03T20:43:18
89195,9,16,1,465,29,494,2025-09-03T20:52:36
89196,9,21,1,650,41,691,2025-09-03T20:00:15
89197,5,12,1,2410,151,2561,2025-09-03T20:27:23
89198,7,26,1,600,38,638,2025-09-03T20:07:01
89199,1,39,1,2500,156,2656,2025-09-03T21:23:30
89200,1,43,1,580,36,616,2025-09-03T21:22:42
89201,9,9,1,0,0,0,2025-09-03T21:45:15
89202,9,50,1,1065,67,1132,2025-09-03T21:51:54
89203,10,7,1,1250,78,1328,2025-09-03T22:51:49
89204,2,31,1,650,41,691,2025-09-03T22:03:34
89205,10,18,1,1230,77,1307,2025-09-03T22:56:11
89206,4,48,1,1090,68,1158,2025-09-03T23:40:08
89207,9,31,1,1715,107,1822,2025-09-03T23:41:44
89208,10,27,1,465,29,494,2025-09-03T23:04:50
89209,3,33,1,1690,106,1796,2025-09-04T00:20:04
89210,2,12,1,1115,70,1185,2025-09-04T00:08:20
89211,6,20,1,580,36,616,2025-09-04T00:46:13
89212,6,21,1,0,0,0,2025-09-04T00:01:46
89213,3,36,1,1205,75,1280,2025-09-04T01:34:33
89214,2,22,1,580,36,616,2025-09-04T01:16:06
89215,7,49,1,465,29,494,2025-09-04T01:12:56
89216,9,4,1,0,0,0,2025-09-04T01:53:15
89217,6,6,1,1065,67,1132,2025-09-04T02:04:19
89218,3,7,1,0,0,0,2025-09-04T02:28:45
89219,8,41,1,1320,82,1402,2025-09-04T02:54:37
89220,6,35,1,1805,113,1918,2025-09-04T02:11:51
89221,3,43,1,1230,77,1307,2025-09-04T03:41:01
89222,3,28,1,0,0,0,2025-09-04T03:05:47
89223,2,49,1,600,38,638,2025-09-04T03:03:44
89224,2,18,1,1065,67,1132,2025-09-04T03:05:54
89225,5,3,1,1300,81,1381,2025-09-04T04:06:49
89226,3,30,1,1250,78,1328,2025-09-04T04:21:32
89227,1,4,1,485,30,515,2025-09-04T04:05:03
89228,9,43,1,1295,81,1376,2025-09-04T04:26:12
89229,3,30,1,1555,97,1652,2025-09-04T04:33:55
89230,6,49,1,0,0,0,2025-09-04T05:32:03
89231,9,3,1,0,0,0,2025-09-04T05:38:20
89232,1,45,1,0,0,0,2025-09-04T05:19:55
89233,3,32,1,625,39,664,2025-09-04T06:02:30
89234,10,20,1,1160,72,1232,2025-09-04T06:21:35
89235,5,15,1,625,39,664,2025-09-04T06:47:08
89236,2,29,1,1690,106,1796,2025-09-04T07:56:57
89237,5,46,1,1170,73,1243,2025-09-04T07:00:47
89238,10,17,1,650,41,691,2025-09-04T07:46:00
89239,1,5,1,0,0,0,2025-09-04T07:11:37
89240,2,27,1,650,41,691,2025-09-04T07:31:17
89241,10,14,1,625,39,664,2025-09-04T07:24:15
89242,9,33,1,1160,72,1232,2025-09-04T07:46:58
89243,4,9,1,485,30,515,2025-09-04T07:36:33
89244,9,40,1,580,36,616,2025-09-04T07:26:11
89245,8,26,1,1275,80,1355,2025-09-04T07:48:14
89246,1,23,1,1110,69,1179,2025-09-04T08:29:47
89247,8,4,1,625,39,664,2025-09-04T08:30:00
89248,10,46,1,650,41,691,2025-09-04T08:15:19
89249,9,44,1,1225,77,1302,2025-09-04T08:07:23
89250,6,24,1,1690,106,1796,2025-09-04T08:57:03
89251,7,4,1,600,38,638,2025-09-04T08:22:41
89252,1,40,1,650,41,691,2025-09-04T08:40:07
89253,8,20,1,1715,107,1822,2025-09-04T08:20:25
89254,1,41,1,650,41,691,2025-09-04T08:53:23
89255,6,45,1,1205,75,1280,2025-09-04T08:19:23
89256,9,49,1,0,0,0,2025-09-04T09:04:23
89257,4,3,1,1225,77,1302,2025-09-04T09:07:41
89258,4,10,1,0,0,0,2025-09-04T09:29:42
89259,2,23,1,580,36,616,2025-09-04T09:26:51
89260,6,36,1,485,30,515,2025-09-04T09:26:35
89261,3,8,1,625,39,664,2025-09-04T09:20:18
89262,8,5,1,485,30,515,2025-09-04T09:08:01
89263,4,9,1,600,38,638,2025-09-04T09:47:10
89264,4,6,1,1630,102,1732,2025-09-04T09:39:46
89265,2,36,1,970,61,1031,2025-09-04T09:53:17
89266,3,22,1,1740,109,1849,2025-09-04T10:36:28
89267,1,2,1,1250,78,1328,2025-09-04T10:18:58
89268,10,7,1,1200,75,1275,2025-09-04T10:23:12
89269,10,39,1,625,39,664,2025-09-04T10:28:09
89270,1,7,1,1300,81,1381,2025-09-04T10:06:19
89271,9,4,1,1090,68,1158,2025-09-04T10:22:04
89272,3,38,1,465,29,494,2025-09-04T10:27:37
89273,3,47,1,650,41,691,2025-09-04T10:19:21
89274,6,21,1,1045,65,1110,2025-09-04T10:49:17
89275,4,46,1,485,30,515,2025-09-04T10:57:54
89276,9,6,1,0,0,0,2025-09-04T10:36:23
89277,8,18,1,600,38,638,2025-09-04T10:35:48
89278,10,15,1,1275,80,1355,2025-09-04T10:28:17
89279,1,30,1,580,36,616,2025-09-04T10:58:01
89280,2,43,1,1810,113,1923,2025-09-04T10:03:46
89281,1,33,1,1085,68,1153,2025-09-04T10:52:25
89282,9,1,1,2040,128,2168,2025-09-04T11:01:34
89283,1,32,1,485,30,515,2025-09-04T11:55:42
89284,7,29,1,1225,77,1302,2025-09-04T11:23:39
89285,8,7,1,1570,98,1668,2025-09-04T11:52:25
89286,5,4,1,1715,107,1822,2025-09-04T11:45:54
89287,10,15,1,650,41,691,2025-09-04T11:49:41
89288,8,39,1,650,41,691,2025-09-04T11:05:32
89289,9,49,1,465,29,494,2025-09-04T11:05:16
89290,8,26,1,650,41,691,2025-09-04T11:19:38
89291,6,3,1,465,29,494,2025-09-04T11:42:52
89292,3,26,1,1275,80,1355,2025-09-04T11:39:21
89293,4,19,1,1925,120,2045,2025-09-04T11:50:58
89294,8,48,1,465,29,494,2025-09-04T11:55:14
89295,4,48,1,1760,110,1870,2025-09-04T11:29:07
89296,5,10,1,625,39,664,2025-09-04T11:08:59
89297,7,1,1,1100,69,1169,2025-09-04T11:00:23
89298,3,31,1,2110,132,2242,2025-09-04T12:48:22
89299,5,25,1,0,0,0,2025-09-04T12:23:44
89300,7,22,1,1785,112,1897,2025-09-04T12:40:11
89301,10,6,1,1830,114,1944,2025-09-04T12:42:59
89302,5,30,1,650,41,691,2025-09-04T12:08:53
89303,10,44,1,465,29,494,2025-09-04T12:06:15
89304,4,44,1,2460,154,2614,2025-09-04T12:43:17
89305,7,44,1,0,0,0,2025-09-04T12:13:01
89306,9,30,1,625,39,664,2025-09-04T12:30:50
89307,8,11,1,1250,78,1328,2025-09-04T12:22:12
89308,5,12,1,1300,81,1381,2025-09-04T12:49:19
89309,10,32,1,1645,103,1748,2025-09-04T12:48:28
89310,8,26,1,1090,68,1158,2025-09-04T12:27:05
89311,7,10,1,600,38,638,2025-09-04T12:30:53
89312,8,18,1,0,0,0,2025-09-04T12:03:46
89313,6,12,1,2275,142,2417,2025-09-04T12:12:28
89314,5,23,1,1120,70,1190,2025-09-04T13:45:49
89315,1,29,1,1250,78,1328,2025-09-04T13:05:38
89316,8,1,1,625,39,664,2025-09-04T13:28:38
89317,7,12,1,580,36,616,2025-09-04T13:13:56
89318,9,37,1,1710,107,1817,2025-09-04T13:19:56
89319,9,21,1,0,0,0,2025-09-04T13:20:38
89320,4,50,1,650,41,691,2025-09-04T13:54:04
89321,8,9,1,1160,72,1232,2025-09-04T13:42:47
89322,10,27,1,1065,67,1132,2025-09-04T13:01:36
89323,7,46,1,1575,98,1673,2025-09-04T13:36:51
89324,3,16,1,0,0,0,2025-09-04T13:10:19
89325,3,16,1,2520,158,2678,2025-09-04T13:38:40
89326,6,23,1,650,41,691,2025-09-04T13:01:10
89327,1,19,1,1300,81,1381,2025-09-04T13:11:16
89328,6,29,1,580,36,616,2025-09-04T13:53:32
89329,5,3,1,625,39,664,2025-09-04T13:02:19
89330,3,36,1,485,30,515,2025-09-04T14:11:28
89331,3,39,1,1110,69,1179,2025-09-04T14:43:54
89332,6,44,1,625,39,664,2025-09-04T14:57:31
89333,10,27,1,1655,103,1758,2025-09-04T14:25:15
89334,7,14,1,1925,120,2045,2025-09-04T14:04:21
89335,8,41,1,485,30,515,2025-09-04T14:39:36
89336,6,40,1,1595,100,1695,2025-09-04T14:26:41
89337,10,37,1,580,36,616,2025-09-04T14:13:11
89338,7,32,1,625,39,664,2025-09-04T14:43:01
